state_ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,protection_of_civil_rights_pcr_act,prevention_of_atrocities_poa_act,other_crimes_against_sts
BIHAR,KATIHAR,2008,0,0,0,0,0,0,0,0,12,0
BIHAR,KATIHAR RLY.,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,2008,0,0,0,0,0,0,0,0,4,0
BIHAR,LAKHISARAI,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,MADHEPURA,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,MOTIHARI,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR RLY.,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,2008,0,0,0,0,0,0,0,0,0,14
BIHAR,NAUGACHIA,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,NAWADAH,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,2008,0,0,0,0,0,0,0,0,3,3
BIHAR,PATNA RLY.,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,PURNEA,2008,0,0,0,0,0,0,1,0,7,7
BIHAR,ROHTAS,2008,0,0,0,0,0,0,0,0,4,0
BIHAR,SAHARSA,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEIKHPURA,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,2008,0,0,0,0,0,0,0,0,12,0
BIHAR,SUPAUL,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,2008,0,0,0,0,0,0,0,0,0,0
BIHAR,TOTAL,2008,1,1,0,0,1,1,17,0,54,24
CHHATTISGARH,BALRAMPUR,2008,2,4,0,0,0,0,0,0,0,10
CHHATTISGARH,BILASPUR,2008,0,1,0,0,0,0,0,0,0,16
CHHATTISGARH,BIZAPUR,2008,0,0,0,0,0,0,0,0,0,1
CHHATTISGARH,DANTEWADA,2008,0,3,0,0,0,0,0,0,0,3
CHHATTISGARH,DHAMTARI,2008,1,4,0,0,0,0,2,0,0,16
CHHATTISGARH,DURG,2008,0,5,0,0,0,0,0,0,0,9
CHHATTISGARH,GRP RAIPUR,2008,0,0,0,0,0,0,0,0,0,1
CHHATTISGARH,JAGDALPUR,2008,5,17,0,0,0,0,3,0,0,33
CHHATTISGARH,JANJGIR,2008,1,1,0,0,0,0,0,0,0,26
CHHATTISGARH,JASHPUR,2008,2,3,0,0,0,0,0,0,0,10
CHHATTISGARH,KABIRDHAM,2008,0,3,0,0,0,0,0,0,0,25
CHHATTISGARH,KANKER,2008,0,2,0,0,0,0,0,0,0,10
CHHATTISGARH,KORBA,2008,1,4,0,0,0,0,0,0,0,11
CHHATTISGARH,KORIYA,2008,3,6,0,0,0,0,1,0,0,9
CHHATTISGARH,MAHASAMUND,2008,0,1,0,0,0,0,0,0,0,4
CHHATTISGARH,NARAYANPUR,2008,0,0,0,0,0,0,0,0,0,1
CHHATTISGARH,RAIGARH,2008,1,5,0,0,0,0,0,0,0,18
CHHATTISGARH,RAIPUR,2008,0,5,0,0,0,0,3,0,1,16
CHHATTISGARH,RAJNANDGAON,2008,1,10,0,0,0,0,3,0,0,30
CHHATTISGARH,SARGUJA,2008,0,18,0,0,0,0,0,0,0,29
CHHATTISGARH,SURAJPUR,2008,0,8,0,0,0,1,2,0,0,13
CHHATTISGARH,TOTAL,2008,17,100,0,0,0,1,14,0,1,291
GOA,NORTH GOA,2008,0,0,0,0,0,0,0,0,0,1
GOA,SOUTH GOA,2008,0,0,0,0,0,0,0,0,0,0
GOA,TOTAL,2008,0,0,0,0,0,0,0,0,0,1
GUJARAT,AHMEDABAD COMMR.,2008,0,0,1,0,0,0,0,0,2,0
GUJARAT,AHMEDABAD RURAL,2008,0,0,1,0,0,0,1,0,2,2
GUJARAT,AHWA-DANG,2008,0,0,0,0,0,0,0,0,0,1
GUJARAT,AMRELI,2008,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,2008,0,1,0,0,0,0,0,0,1,0
GUJARAT,BHARUCH,2008,0,5,2,0,0,0,12,0,12,3
GUJARAT,BHAVNAGAR,2008,0,1,0,0,0,0,0,0,0,1
GUJARAT,DAHOD,2008,0,1,2,0,0,0,2,0,1,0
GUJARAT,GANDHINAGAR,2008,0,1,0,0,0,0,1,0,0,1
GUJARAT,HIMATNAGAR,2008,0,0,0,1,0,0,0,0,0,4
GUJARAT,JAMNAGAR,2008,0,1,0,0,0,0,0,0,0,1
GUJARAT,JUNAGADH,2008,0,0,1,0,0,0,1,0,0,0
GUJARAT,KHEDA NORTH,2008,0,0,0,0,0,0,4,0,2,0
GUJARAT,KUTCH,2008,0,0,0,0,0,0,1,0,0,0
GUJARAT,MEHSANA,2008,0,2,0,0,0,0,1,0,0,2
GUJARAT,NARMADA,2008,0,0,1,0,0,0,1,0,0,8
GUJARAT,NAVSARI,2008,0,1,0,0,0,1,2,0,5,1
GUJARAT,PALANPUR,2008,0,3,1,0,0,0,6,0,29,0
GUJARAT,PANCHMAHAL,2008,0,1,0,0,0,0,2,0,0,5
GUJARAT,PATAN,2008,0,2,0,0,1,0,2,0,0,3
GUJARAT,PORBANDAR,2008,0,0,0,0,0,0,0,0,0,1
GUJARAT,RAJKOT COMMR.,2008,0,1,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT RURAL,2008,0,3,1,0,0,0,0,0,0,0
GUJARAT,SURAT COMMR.,2008,1,0,0,0,0,0,0,1,4,0
GUJARAT,SURAT RURAL,2008,0,1,0,0,0,0,2,0,1,11
GUJARAT,SURENDRANAGAR,2008,0,1,0,1,0,0,1,0,0,0
GUJARAT,TAPI,2008,0,0,1,0,0,0,2,0,0,1
GUJARAT,VADODARA COMMR.,2008,0,1,0,1,0,0,0,0,1,1
GUJARAT,VADODARA RURAL,2008,3,0,1,0,0,0,1,0,6,18
GUJARAT,VALSAD,2008,0,0,1,0,0,0,1,0,0,0
GUJARAT,W.RLY,2008,1,0,0,0,0,0,0,0,0,0
GUJARAT,TOTAL,2008,5,26,13,3,1,1,43,1,66,64
HARYANA,AMBALA,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,FARIDABAD,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,FATEHABAD,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,GRP,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,GURGAON,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,HISSAR,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,JHAJJAR,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,JIND,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,KAITHAL,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,KARNAL,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,KURUKSHETRA,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,MAHENDRAGARH,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,MEWAT,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,PALWAL,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,PANCHKULA,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,PANIPAT,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,REWARI,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,ROHTAK,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,SIRSA,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,SONIPAT,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,YAMUNANAGAR,2008,0,0,0,0,0,0,0,0,0,0
HARYANA,TOTAL,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,BILASPUR,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,CHAMBA,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,G.R.P.,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,KANGRA,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,KINNAUR,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,KULLU,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,LAHAUL-SPITI,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,MANDI,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,SHIMLA,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,SIRMAUR,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,SOLAN,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,UNA,2008,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,TOTAL,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,ANANTNAG,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,AWANTIPORA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BANDIPORA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BARAMULLA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BUDGAM,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME JAMMU,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,GANDERBAL,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,HANDWARA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KISHTWAR,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,PULWAMA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SAMBA,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SHOPIAN,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SRINAGAR,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2008,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,TOTAL,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,BOKARO,2008,0,0,0,0,0,0,0,0,0,4
JHARKHAND,CHAIBASA,2008,0,0,0,0,0,0,0,0,6,6
JHARKHAND,CHATRA,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DEOGHAR,2008,0,0,0,0,0,0,0,0,8,0
JHARKHAND,DHANBAD,2008,0,1,0,0,0,0,1,0,5,3
JHARKHAND,DHANBAD RLY.,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DUMKA,2008,0,6,0,0,0,0,9,0,24,9
JHARKHAND,GARHWA,2008,0,0,0,0,0,0,0,0,2,2
JHARKHAND,GIRIDIH,2008,1,0,0,0,0,0,0,0,0,0
JHARKHAND,GODDA,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GUMLA,2008,0,5,0,0,0,0,0,0,9,6
JHARKHAND,HAZARIBAGH,2008,0,0,0,0,0,0,10,0,13,3
JHARKHAND,JAMSHEDPUR,2008,3,0,0,0,0,0,5,0,6,5
JHARKHAND,JAMSHEDPUR RLY.,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2008,0,1,0,0,0,0,6,0,2,0
JHARKHAND,KHUNTI,2008,0,0,0,0,0,0,0,0,1,0
JHARKHAND,KODERMA,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,LATEHAR,2008,0,0,1,0,0,0,7,0,8,0
JHARKHAND,LOHARDAGGA,2008,0,0,0,0,0,0,0,0,5,0
JHARKHAND,PAKUR,2008,0,0,1,0,0,0,3,0,9,5
JHARKHAND,PALAMU,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,RAMGARH,2008,0,0,0,0,0,0,3,0,0,1
JHARKHAND,RANCHI,2008,0,0,0,0,0,0,0,0,1,0
JHARKHAND,SAHEBGANJ,2008,0,4,3,1,0,1,6,0,4,4
JHARKHAND,SARAIKELA,2008,0,1,0,0,0,0,0,0,1,0
JHARKHAND,SIMDEGA,2008,0,0,0,0,0,0,0,0,0,0
JHARKHAND,TOTAL,2008,4,18,5,1,0,1,50,0,104,48
KARNATAKA,BAGALKOT,2008,0,1,0,0,0,0,3,0,8,5
KARNATAKA,BANGALORE COMMR.,2008,0,0,0,0,0,0,2,0,0,0
KARNATAKA,BANGALORE RURAL,2008,0,0,0,0,0,0,3,0,0,0
KARNATAKA,BELGAUM,2008,2,3,0,0,0,0,0,0,16,0
KARNATAKA,BELLARY,2008,0,0,0,0,0,0,0,0,21,21
KARNATAKA,BIDAR,2008,0,0,0,0,0,0,0,0,2,2
KARNATAKA,BIJAPUR,2008,0,0,0,0,0,0,4,0,11,7
KARNATAKA,CBPURA,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,CHAMARAJNAGAR,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,CHICKMAGALUR,2008,0,1,0,0,0,0,0,0,0,0
KARNATAKA,CHITRADURGA,2008,0,1,0,0,0,0,1,0,8,6
KARNATAKA,DAKSHIN KANNADA,2008,0,0,0,0,0,0,0,0,2,2
KARNATAKA,DAVANAGERE,2008,0,0,0,0,0,0,0,0,14,14
KARNATAKA,DHARWAD COMMR.,2008,0,0,0,0,0,0,0,0,1,1
KARNATAKA,DHARWAD RURAL,2008,0,0,0,0,0,0,0,0,11,11
KARNATAKA,GADAG,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,GULBARGA,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,HASSAN,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,HAVERI,2008,0,0,0,0,0,0,0,0,13,16
KARNATAKA,K.G.F.,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,KODAGU,2008,0,0,0,0,0,0,2,0,0,1
KARNATAKA,KOLAR,2008,1,0,0,0,0,0,0,0,11,11
KARNATAKA,KOPPAL,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,MANDYA,2008,0,0,0,0,0,0,0,0,0,27
KARNATAKA,MYSORE COMMR.,2008,0,0,0,0,0,0,0,0,12,0
KARNATAKA,MYSORE RURAL,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,RAICHUR,2008,0,0,0,0,0,0,0,0,14,0
KARNATAKA,RAILWAYS,2008,0,0,0,0,0,0,0,0,0,0
KARNATAKA,RAMANAGAR,2008,0,0,0,0,0,0,1,0,0,0
KARNATAKA,SHIMOGA,2008,0,0,0,0,0,0,0,0,8,11
KARNATAKA,TUMKUR,2008,0,0,0,0,0,0,0,0,4,4
KARNATAKA,UDUPI,2008,0,0,0,0,0,0,0,0,16,26
KARNATAKA,UTTAR KANNADA,2008,0,0,0,0,0,0,0,0,0,38
KARNATAKA,TOTAL,2008,3,6,0,0,0,0,16,0,172,203
KERALA,ALAPUZHA,2008,0,0,0,0,0,0,0,0,0,0
KERALA,ERNAKULAM COMMR.,2008,0,0,0,0,0,0,0,0,0,0
KERALA,ERNAKULAM RURAL,2008,0,1,0,0,0,0,0,0,0,0
KERALA,IDUKKI,2008,0,1,0,0,0,0,2,0,1,5
KERALA,KANNUR,2008,0,2,0,0,0,0,7,0,0,3
KERALA,KASARGOD,2008,0,3,0,0,0,0,3,0,0,12
KERALA,KOLLAM,2008,0,0,0,0,0,0,0,0,0,2
KERALA,KOTTAYAM,2008,0,2,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE COMMR.,2008,0,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE RURAL,2008,0,1,0,0,0,0,1,0,0,2
KERALA,MALAPPURAM,2008,0,1,1,0,0,0,0,0,0,1
KERALA,PALAKKAD,2008,1,4,0,0,0,0,0,0,0,5
KERALA,PATHANAMTHITTA,2008,0,1,0,0,0,0,0,0,0,0
KERALA,RAILWAYS,2008,0,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,2008,0,0,0,0,0,0,1,0,0,1
KERALA,TRIVANDRUM COMMR.,2008,0,0,0,0,0,0,1,0,0,1
KERALA,TRIVANDRUM RURAL,2008,0,0,0,0,0,0,2,0,0,1
KERALA,WAYANADU,2008,0,7,0,0,0,0,19,0,1,10
KERALA,TOTAL,2008,1,23,1,0,0,0,36,0,2,43
MADHYA PRADESH,ALIRAJPUR,2008,0,2,0,0,0,0,0,0,0,1
MADHYA PRADESH,ANUPPUR,2008,1,7,0,0,0,0,3,0,0,11
MADHYA PRADESH,ASHOK NAGAR,2008,0,5,0,0,0,0,5,0,0,6
MADHYA PRADESH,BALAGHAT,2008,2,9,1,0,0,0,3,0,0,5
MADHYA PRADESH,BARWANI,2008,0,3,0,0,0,0,0,0,0,6
MADHYA PRADESH,BETUL,2008,2,23,3,0,0,0,2,0,0,55
MADHYA PRADESH,BHIND,2008,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BHOPAL,2008,0,1,0,0,0,0,0,0,0,3
MADHYA PRADESH,BHOPAL RLY.,2008,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BURHANPUR,2008,0,3,0,0,0,0,0,0,0,5
MADHYA PRADESH,CHHATARPUR,2008,1,1,0,0,0,0,3,0,0,3
MADHYA PRADESH,CHHINDWARA,2008,4,9,2,0,0,1,3,0,0,36
MADHYA PRADESH,DAMOH,2008,3,3,0,0,0,0,5,0,0,10
MADHYA PRADESH,DATIYA,2008,0,1,0,0,0,0,0,0,0,3
MADHYA PRADESH,DEWAS,2008,2,3,2,0,0,0,0,0,0,16
MADHYA PRADESH,DHAR,2008,2,7,0,0,0,0,13,0,0,24
MADHYA PRADESH,DINDORI,2008,2,2,0,1,0,0,4,0,0,3
MADHYA PRADESH,GUNA,2008,1,2,0,0,0,1,3,0,0,7
MADHYA PRADESH,GWALIOR,2008,0,3,0,0,0,0,0,0,0,12
MADHYA PRADESH,HARDA,2008,0,5,1,0,0,0,6,0,0,9
MADHYA PRADESH,HOSHANGABAD,2008,2,12,0,0,0,2,27,0,0,15
MADHYA PRADESH,INDORE,2008,1,3,0,0,0,0,0,0,0,22
MADHYA PRADESH,INDORE RLY.,2008,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JABALPUR,2008,1,8,0,0,0,0,9,0,0,18
MADHYA PRADESH,JABALPUR RLY.,2008,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,2008,0,2,1,0,0,0,0,0,0,2
MADHYA PRADESH,KATNI,2008,1,0,0,0,0,0,1,0,0,6
MADHYA PRADESH,KHANDWA,2008,0,6,0,0,0,0,0,0,0,27
MADHYA PRADESH,KHARGON,2008,1,10,1,0,0,0,1,0,0,6
MADHYA PRADESH,MANDLA,2008,1,7,0,0,0,0,7,0,0,23
MADHYA PRADESH,MANDSAUR,2008,0,1,2,0,0,0,1,0,0,6
MADHYA PRADESH,MORENA,2008,0,0,0,0,0,0,0,0,0,7
MADHYA PRADESH,NARSINGHPUR,2008,1,3,0,0,0,0,6,0,0,5
MADHYA PRADESH,NEEMUCH,2008,0,2,0,0,0,0,0,0,0,3
MADHYA PRADESH,PANNA,2008,0,2,0,0,0,0,0,0,0,11
MADHYA PRADESH,RAISEN,2008,2,7,0,0,0,0,9,0,0,9
MADHYA PRADESH,RAJGARH,2008,0,2,0,0,0,0,7,0,0,6
MADHYA PRADESH,RATLAM,2008,2,2,1,0,0,0,1,0,0,5
MADHYA PRADESH,REWA,2008,1,5,0,0,0,0,2,0,0,27
MADHYA PRADESH,SAGAR,2008,3,13,1,0,0,0,13,0,0,16
MADHYA PRADESH,SATNA,2008,1,12,1,0,0,1,2,0,0,22
MADHYA PRADESH,SEONI,2008,2,6,0,0,0,0,3,0,0,35
MADHYA PRADESH,SHAHDOL,2008,2,8,3,0,0,2,4,0,0,29
MADHYA PRADESH,SHAJAPUR,2008,0,1,0,0,0,0,0,0,0,6
MADHYA PRADESH,SHEOPUR,2008,0,3,0,0,0,0,7,0,0,13
MADHYA PRADESH,SHIVPURI,2008,1,6,0,0,0,3,2,0,0,16
MADHYA PRADESH,SIDHI,2008,1,7,1,0,0,0,0,0,0,8
MADHYA PRADESH,SIHORE,2008,0,5,0,0,0,0,0,0,0,6
MADHYA PRADESH,SINGRAULI,2008,0,2,0,0,0,0,0,0,0,5
MADHYA PRADESH,TIKAMGARH,2008,0,3,0,0,0,0,1,0,0,6
MADHYA PRADESH,UJJAIN,2008,1,2,0,0,0,0,0,0,0,4
MADHYA PRADESH,UMARIYA,2008,1,1,0,0,0,1,13,0,0,7
MADHYA PRADESH,VIDISHA,2008,0,4,0,0,0,0,3,0,0,5
MADHYA PRADESH,TOTAL,2008,45,234,20,1,0,11,169,0,0,591
MAHARASHTRA,AHMEDNAGAR,2008,0,3,0,0,0,3,1,0,2,8
MAHARASHTRA,AKOLA,2008,0,0,0,0,0,0,1,0,0,0
MAHARASHTRA,AMRAVATI COMMR.,2008,0,2,0,0,0,0,1,0,1,1
MAHARASHTRA,AMRAVATI RURAL,2008,2,6,0,0,0,0,2,0,3,3
MAHARASHTRA,AURANGABAD COMMR.,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AURANGABAD RURAL,2008,0,1,1,0,0,1,1,0,0,1
MAHARASHTRA,BEED,2008,0,0,0,0,0,0,1,0,0,5
MAHARASHTRA,BHANDARA,2008,0,1,0,0,0,0,0,0,2,6
MAHARASHTRA,BULDHANA,2008,0,0,0,0,0,0,0,0,1,4
MAHARASHTRA,CHANDRAPUR,2008,0,3,1,0,0,0,0,0,2,12
MAHARASHTRA,DHULE,2008,0,0,0,0,0,1,1,0,5,7
MAHARASHTRA,GADCHIROLI,2008,0,1,0,0,0,0,0,0,4,3
MAHARASHTRA,GONDIA,2008,1,2,2,0,0,0,1,0,0,5
MAHARASHTRA,HINGOLI,2008,0,3,0,1,0,0,0,0,0,1
MAHARASHTRA,JALGAON,2008,1,2,0,0,0,0,0,0,5,3
MAHARASHTRA,JALNA,2008,0,1,1,1,0,0,0,0,0,0
MAHARASHTRA,KOLHAPUR,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,LATUR,2008,1,0,0,0,0,0,0,0,0,0
MAHARASHTRA,MUMBAI COMMR.,2008,0,0,0,0,0,0,0,0,1,0
MAHARASHTRA,MUMBAI RLY.,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2008,0,0,0,0,0,0,1,0,0,1
MAHARASHTRA,NAGPUR RLY.,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR RURAL,2008,0,3,0,0,0,0,0,0,1,7
MAHARASHTRA,NANDED,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,2008,2,0,0,0,0,0,1,0,2,4
MAHARASHTRA,NASIK COMMR.,2008,0,0,0,0,0,0,1,0,0,0
MAHARASHTRA,NASIK RURAL,2008,0,1,0,0,0,1,1,0,3,8
MAHARASHTRA,NAVI MUMBAI,2008,0,0,1,0,0,0,0,0,0,1
MAHARASHTRA,OSMANABAD,2008,1,0,0,0,0,0,1,0,1,4
MAHARASHTRA,PARBHANI,2008,0,0,0,0,0,0,1,0,0,1
MAHARASHTRA,PUNE COMMR.,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RLY.,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2008,0,5,0,0,0,0,0,0,1,1
MAHARASHTRA,RAIGAD,2008,0,2,0,0,0,0,0,0,4,9
MAHARASHTRA,RATNAGIRI,2008,0,1,0,0,0,0,0,0,0,1
MAHARASHTRA,SANGLI,2008,0,0,0,0,0,0,0,0,0,2
MAHARASHTRA,SATARA,2008,0,0,0,0,0,0,0,0,0,1
MAHARASHTRA,SINDHUDURG,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR COMMR.,2008,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR RURAL,2008,0,4,0,0,1,2,0,0,0,1
MAHARASHTRA,THANE COMMR.,2008,0,0,0,0,0,0,1,0,0,0
MAHARASHTRA,THANE RURAL,2008,0,2,1,0,0,0,0,0,6,9
MAHARASHTRA,WARDHA,2008,1,1,0,0,0,0,0,0,0,2
MAHARASHTRA,WASHIM,2008,1,0,0,1,0,0,0,0,0,2
MAHARASHTRA,YAVATMAL,2008,1,2,0,0,0,0,2,0,3,14
MAHARASHTRA,TOTAL,2008,11,46,7,3,1,8,18,0,47,127
MANIPUR,BISHNUPUR,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,CID,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2008,0,0,1,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2008,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2008,0,0,1,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2008,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2008,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2008,0,0,0,0,0,0,0,0,0,0
