state_ut,district,year,murder,rape,kidnapping_and_abduction,foeticide,abetment_of_suicide,exposure_and_abandonment,procuration_of_minor_girls,buying_of_girls_for_prostitution,selling_of_girls_for_prostitution,prohibition_of_child_marriage_act,other_crimes,total
HARYANA,SONIPAT,2011,0,0,0,0,0,0,0,0,0,0,0,0
HARYANA,YAMUNANAGAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
HARYANA,TOTAL,2011,14,66,144,5,4,15,0,2,2,6,22,280
HIMACHAL PRADESH,BADDIPOLICEDIST,2011,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,BILASPUR,2011,1,3,2,0,0,1,0,0,0,0,3,10
HIMACHAL PRADESH,CHAMBA,2011,1,2,12,0,0,0,0,0,0,0,5,20
HIMACHAL PRADESH,CID,2011,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,G.R.P.,2011,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2011,1,3,4,0,0,0,0,0,0,0,5,13
HIMACHAL PRADESH,KANGRA,2011,0,13,28,0,0,2,0,0,0,0,10,53
HIMACHAL PRADESH,KINNAUR,2011,0,4,0,0,0,0,0,0,0,0,0,4
HIMACHAL PRADESH,KULLU,2011,1,12,10,0,1,0,0,0,0,0,8,32
HIMACHAL PRADESH,LAHAUL-SPITI,2011,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,MANDI,2011,0,6,13,0,0,4,0,0,0,0,14,37
HIMACHAL PRADESH,SHIMLA,2011,1,12,16,0,0,0,0,0,0,0,5,34
HIMACHAL PRADESH,SIRMAUR,2011,1,5,13,0,0,0,0,0,0,0,7,26
HIMACHAL PRADESH,SOLAN,2011,0,6,6,0,0,1,3,0,0,0,2,18
HIMACHAL PRADESH,UNA,2011,0,6,4,0,0,0,0,0,0,0,4,14
HIMACHAL PRADESH,TOTAL,2011,6,72,108,0,1,8,3,0,0,0,63,261
JAMMU & KASHMIR,ANANTNAG,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,AWANTIPORA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BANDIPORA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BARAMULLA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BUDGAM,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME JAMMU,2011,0,0,0,0,0,0,0,0,0,0,1,1
JAMMU & KASHMIR,CRIME SRINAGAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,GANDERBAL,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,HANDWARA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2011,1,0,0,0,0,0,0,0,0,0,0,1
JAMMU & KASHMIR,KATHUA,2011,0,3,4,0,0,0,0,0,0,0,2,9
JAMMU & KASHMIR,KISHTWAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2011,0,0,0,0,0,1,0,0,0,0,1,2
JAMMU & KASHMIR,PULWAMA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS JAMMU,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS KASHMIR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2011,0,3,1,1,0,0,0,0,0,0,1,6
JAMMU & KASHMIR,SAMBA,2011,1,1,0,0,0,0,0,0,0,0,0,2
JAMMU & KASHMIR,SHOPIAN,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SOPORE,2011,0,2,0,0,0,0,0,0,0,0,0,2
JAMMU & KASHMIR,SRINAGAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2011,2,0,0,0,0,0,0,0,0,0,0,2
JAMMU & KASHMIR,TOTAL,2011,4,9,5,1,0,1,0,0,0,0,5,25
JHARKHAND,BOKARO,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,CHAIBASA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,CHATRA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DEOGHAR,2011,0,2,0,0,0,0,0,0,0,0,0,2
JHARKHAND,DHANBAD,2011,0,0,1,0,0,0,0,0,0,0,4,5
JHARKHAND,DHANBAD RLY.,2011,1,0,0,0,0,0,0,0,0,0,0,1
JHARKHAND,DUMKA,2011,3,4,1,0,0,0,0,0,0,0,13,21
JHARKHAND,GARHWA,2011,0,5,0,0,0,0,10,0,0,0,5,20
JHARKHAND,GIRIDIH,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GODDA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GUMLA,2011,0,4,12,1,0,1,0,1,6,0,0,25
JHARKHAND,HAZARIBAGH,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMSHEDPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMSHEDPUR RLY.,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,KHUNTI,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,KODERMA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,LATEHAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,LOHARDAGGA,2011,1,0,0,0,0,0,0,0,0,0,0,1
JHARKHAND,PAKUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,PALAMU,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,RAMGARH,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,RANCHI,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,SAHEBGANJ,2011,0,1,4,0,0,0,5,0,0,0,0,10
JHARKHAND,SARAIKELA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,SIMDEGA,2011,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,TOTAL,2011,5,16,18,1,0,1,15,1,6,0,22,85
KARNATAKA,BAGALKOT,2011,2,0,3,0,0,0,0,0,0,1,0,6
KARNATAKA,BANGALORE COMMR.,2011,4,13,34,0,0,0,0,0,0,3,0,54
KARNATAKA,BANGALORE RURAL,2011,0,0,2,0,0,0,0,0,0,0,0,2
KARNATAKA,BELGAUM,2011,12,25,23,0,0,11,0,0,0,0,0,71
KARNATAKA,BELLARY,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,BIDAR,2011,4,8,8,0,0,6,0,0,0,0,0,26
KARNATAKA,BIJAPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,CBPURA,2011,0,0,0,0,0,0,0,0,0,1,0,1
KARNATAKA,CHAMARAJNAGAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,CHICKMAGALUR,2011,1,0,6,0,0,1,0,0,0,0,1,9
KARNATAKA,CHITRADURGA,2011,3,3,3,0,0,0,0,0,0,0,0,9
KARNATAKA,DAKSHIN KANNADA,2011,5,3,1,0,0,2,0,0,0,0,1,12
KARNATAKA,DAVANAGERE,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,DHARWAD COMMR.,2011,5,2,8,0,0,0,0,0,0,0,0,15
KARNATAKA,DHARWAD RURAL,2011,0,0,0,0,0,0,0,0,0,1,3,4
KARNATAKA,GADAG,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,GULBARGA,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,HASSAN,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,HAVERI,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,K.G.F.,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,KODAGU,2011,0,4,1,0,0,0,0,0,0,1,7,13
KARNATAKA,KOLAR,2011,0,0,0,0,0,0,0,0,1,0,6,7
KARNATAKA,KOPPAL,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,MANDYA,2011,1,4,3,0,0,0,0,0,0,2,1,11
KARNATAKA,MANGALORE CITY,2011,0,4,1,1,0,0,0,0,0,0,8,14
KARNATAKA,MYSORE COMMR.,2011,0,0,0,0,0,0,0,0,0,1,0,1
KARNATAKA,MYSORE RURAL,2011,6,10,0,0,0,0,0,0,0,0,0,16
KARNATAKA,RAICHUR,2011,2,4,14,0,0,0,0,0,0,0,0,20
KARNATAKA,RAILWAYS,2011,1,0,1,0,0,1,0,0,0,0,0,3
KARNATAKA,RAMANAGAR,2011,0,0,0,0,0,0,0,0,0,1,0,1
KARNATAKA,SHIMOGA,2011,3,17,0,0,0,0,8,0,0,0,0,28
KARNATAKA,TUMKUR,2011,0,0,0,0,0,0,0,0,0,0,4,4
KARNATAKA,UDUPI,2011,3,0,1,0,0,0,0,0,0,1,2,7
KARNATAKA,UTTAR KANNADA,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,YADGIRI,2011,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,TOTAL,2011,52,97,109,1,0,21,8,0,1,12,33,334
KERALA,ALAPUZHA,2011,3,19,9,0,0,0,0,0,0,0,30,61
KERALA,ERNAKULAM COMMR.,2011,2,28,1,0,0,0,1,0,0,0,121,153
KERALA,ERNAKULAM RURAL,2011,0,14,9,0,0,0,0,0,0,0,9,32
KERALA,IDUKKI,2011,4,22,0,0,0,0,0,0,0,0,5,31
KERALA,KANNUR,2011,5,18,1,0,0,0,1,0,0,0,37,62
KERALA,KASARGOD,2011,1,19,1,0,0,0,1,0,0,0,112,134
KERALA,KOLLAM COMMR.,2011,2,29,15,0,0,1,1,0,0,0,29,77
KERALA,KOLLAM RURAL,2011,9,22,7,0,0,0,1,0,0,0,39,78
KERALA,KOTTAYAM,2011,2,21,7,0,0,1,0,0,0,0,37,68
KERALA,KOZHIKODE COMMR.,2011,1,5,2,0,1,0,1,0,0,0,49,59
KERALA,KOZHIKODE RURAL,2011,3,23,3,0,0,0,0,0,0,0,34,63
KERALA,MALAPPURAM,2011,0,24,10,0,0,0,0,0,0,3,74,111
KERALA,PALAKKAD,2011,4,28,5,0,0,2,0,0,0,0,24,63
KERALA,PATHANAMTHITTA,2011,2,19,11,0,0,0,0,0,0,0,18,50
KERALA,RAILWAYS,2011,1,0,0,0,0,0,0,0,0,0,17,18
KERALA,THRISSUR COMMR.,2011,0,8,8,0,0,0,0,0,0,0,55,71
KERALA,THRISSUR RURAL,2011,5,29,12,0,0,0,0,0,0,0,77,123
KERALA,TRIVANDRUM COMMR.,2011,0,23,13,0,0,0,1,0,0,0,16,53
KERALA,TRIVANDRUM RURAL,2011,2,64,13,0,1,0,0,0,0,0,20,100
KERALA,WAYANADU,2011,1,8,2,0,0,0,2,0,0,0,32,45
KERALA,TOTAL,2011,47,423,129,0,2,4,9,0,0,3,835,1452
MADHYA PRADESH,ALIRAJPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,ANUPPUR,2011,2,38,5,3,1,1,0,0,0,1,0,51
MADHYA PRADESH,ASHOK NAGAR,2011,2,20,5,0,0,6,0,0,0,0,51,84
MADHYA PRADESH,BALAGHAT,2011,2,30,6,0,0,0,0,0,0,0,93,131
MADHYA PRADESH,BARWANI,2011,1,17,5,0,0,0,0,0,0,0,22,45
MADHYA PRADESH,BETUL,2011,4,53,9,1,0,0,0,0,0,0,88,155
MADHYA PRADESH,BHIND,2011,0,1,0,0,0,0,0,0,0,1,6,8
MADHYA PRADESH,BHOPAL,2011,4,52,18,0,0,0,0,0,1,0,0,75
MADHYA PRADESH,BHOPAL RLY.,2011,1,0,0,0,0,8,0,0,0,0,3,12
MADHYA PRADESH,BURHANPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,2011,1,28,23,0,0,0,0,0,0,0,61,113
MADHYA PRADESH,CHHINDWARA,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DAMOH,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DATIYA,2011,1,18,15,2,0,0,0,0,0,0,60,96
MADHYA PRADESH,DEWAS,2011,1,12,0,0,0,0,0,0,0,0,36,49
MADHYA PRADESH,DHAR,2011,3,56,28,0,0,0,0,0,0,0,0,87
MADHYA PRADESH,DINDORI,2011,1,27,5,0,0,0,0,0,0,0,20,53
MADHYA PRADESH,GUNA,2011,1,37,11,1,0,0,0,0,0,0,105,155
MADHYA PRADESH,GWALIOR,2011,3,40,76,0,0,22,0,0,0,0,86,227
MADHYA PRADESH,HARDA,2011,4,26,2,0,0,0,0,0,0,0,5,37
MADHYA PRADESH,HOSHANGABAD,2011,3,17,12,0,0,0,0,0,0,0,19,51
MADHYA PRADESH,INDORE,2011,12,26,8,0,0,0,0,0,0,2,322,370
MADHYA PRADESH,INDORE RLY.,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JABALPUR,2011,8,41,24,3,0,0,0,0,0,0,107,183
MADHYA PRADESH,JABALPUR RLY.,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,2011,0,5,0,0,0,0,0,0,0,0,0,5
MADHYA PRADESH,KATNI,2011,1,7,0,3,0,0,0,0,0,0,6,17
MADHYA PRADESH,KHANDWA,2011,4,35,8,0,0,8,0,0,0,0,61,116
MADHYA PRADESH,KHARGON,2011,1,8,0,0,0,0,0,0,0,0,6,15
MADHYA PRADESH,MANDLA,2011,2,33,9,0,1,0,0,0,0,0,0,45
MADHYA PRADESH,MANDSAUR,2011,2,22,10,0,0,0,0,0,2,0,20,56
MADHYA PRADESH,MORENA,2011,2,6,4,0,0,10,0,0,0,0,20,42
MADHYA PRADESH,NARSINGHPUR,2011,1,26,4,0,0,0,0,0,0,0,73,104
MADHYA PRADESH,NEEMUCH,2011,2,14,5,0,0,0,0,0,0,0,15,36
MADHYA PRADESH,PANNA,2011,0,48,5,0,0,0,0,0,0,0,0,53
MADHYA PRADESH,RAISEN,2011,0,31,12,0,0,0,0,0,0,0,0,43
MADHYA PRADESH,RAJGARH,2011,0,36,3,0,0,0,0,0,0,0,151,190
MADHYA PRADESH,RATLAM,2011,2,45,23,6,0,0,0,0,0,0,49,125
MADHYA PRADESH,REWA,2011,5,17,1,3,4,0,7,0,0,0,76,113
MADHYA PRADESH,SAGAR,2011,3,15,27,10,0,0,0,0,0,0,106,161
MADHYA PRADESH,SATNA,2011,8,48,3,0,1,10,13,0,0,0,110,193
MADHYA PRADESH,SEONI,2011,4,38,8,0,0,0,0,0,0,0,54,104
MADHYA PRADESH,SHAHDOL,2011,4,32,6,0,3,0,0,0,0,0,70,115
MADHYA PRADESH,SHAJAPUR,2011,4,29,8,0,0,0,0,0,0,0,49,90
MADHYA PRADESH,SHEOPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,2011,7,39,13,0,0,1,0,0,0,0,0,60
MADHYA PRADESH,SIDHI,2011,4,16,25,0,0,1,0,0,0,0,23,69
MADHYA PRADESH,SIHORE,2011,2,32,18,0,0,1,0,0,0,0,94,147
MADHYA PRADESH,SINGRAULI,2011,2,14,23,6,1,0,0,0,0,0,37,83
MADHYA PRADESH,TIKAMGARH,2011,6,50,18,0,1,11,0,0,0,1,37,124
MADHYA PRADESH,UJJAIN,2011,0,39,16,0,0,10,0,0,0,0,23,88
MADHYA PRADESH,UMARIYA,2011,1,14,2,0,0,0,0,0,0,0,24,41
MADHYA PRADESH,VIDISHA,2011,2,24,14,0,0,0,0,0,0,0,124,164
MADHYA PRADESH,TOTAL,2011,123,1262,517,38,12,89,20,0,3,5,2312,4381
MAHARASHTRA,AHMEDNAGAR,2011,8,27,19,0,0,0,0,0,0,0,0,54
MAHARASHTRA,AKOLA,2011,1,20,35,0,0,8,0,0,0,0,43,107
MAHARASHTRA,AMRAVATI COMMR.,2011,0,12,14,0,0,2,0,0,0,0,13,41
MAHARASHTRA,AMRAVATI RURAL,2011,4,45,23,0,2,1,0,0,0,2,0,77
MAHARASHTRA,AURANGABAD COMMR.,2011,3,6,14,0,0,7,3,0,0,0,17,50
MAHARASHTRA,AURANGABAD RURAL,2011,3,10,5,1,0,1,0,0,0,0,26,46
MAHARASHTRA,BEED,2011,10,20,27,0,0,0,0,0,0,0,32,89
MAHARASHTRA,BHANDARA,2011,4,14,11,0,0,0,0,0,0,1,36,66
MAHARASHTRA,BULDHANA,2011,2,9,23,0,0,8,0,0,0,0,27,69
MAHARASHTRA,CHANDRAPUR,2011,3,41,27,0,0,1,0,0,0,0,34,106
MAHARASHTRA,DHULE,2011,4,12,9,0,0,7,0,0,0,0,0,32
MAHARASHTRA,GADCHIROLI,2011,4,13,3,0,0,0,0,0,0,0,11,31
MAHARASHTRA,GONDIA,2011,2,5,1,0,0,0,0,0,0,0,4,12
MAHARASHTRA,HINGOLI,2011,6,10,2,0,1,2,0,0,0,0,0,21
MAHARASHTRA,JALGAON,2011,7,10,16,0,0,15,1,0,0,1,1,51
MAHARASHTRA,JALNA,2011,4,3,14,0,0,3,0,0,0,0,18,42
MAHARASHTRA,KOLHAPUR,2011,4,18,31,1,0,4,0,0,0,1,61,120
MAHARASHTRA,LATUR,2011,1,2,5,0,0,0,0,0,0,0,0,8
MAHARASHTRA,MUMBAI COMMR.,2011,17,117,132,3,2,22,0,1,0,0,131,425
MAHARASHTRA,MUMBAI RLY.,2011,0,3,6,0,0,5,0,0,0,0,1,15
MAHARASHTRA,NAGPUR COMMR.,2011,5,23,17,1,1,2,0,0,2,1,125,177
MAHARASHTRA,NAGPUR RLY.,2011,0,1,0,0,0,13,0,0,0,0,0,14
MAHARASHTRA,NAGPUR RURAL,2011,0,28,20,1,0,6,0,0,0,0,19,74
MAHARASHTRA,NANDED,2011,5,16,40,0,0,2,0,0,0,0,36,99
MAHARASHTRA,NANDURBAR,2011,5,12,8,0,0,2,0,0,0,0,8,35
MAHARASHTRA,NASIK COMMR.,2011,2,8,5,1,1,0,0,0,0,0,4,21
MAHARASHTRA,NASIK RURAL,2011,3,23,0,1,3,8,14,0,0,0,17,69
MAHARASHTRA,NAVI MUMBAI,2011,5,17,16,0,0,3,0,0,0,0,36,77
MAHARASHTRA,OSMANABAD,2011,4,13,10,0,1,2,0,0,0,1,7,38
MAHARASHTRA,PARBHANI,2011,4,10,12,0,0,2,0,0,0,8,2,38
MAHARASHTRA,PUNE COMMR.,2011,9,36,43,0,0,4,0,19,0,2,181,294
MAHARASHTRA,PUNE RLY.,2011,0,0,2,0,0,2,0,0,0,0,0,4
MAHARASHTRA,PUNE RURAL,2011,10,48,27,1,0,3,0,0,0,0,112,201
MAHARASHTRA,RAIGAD,2011,1,2,4,0,0,0,0,0,0,0,10,17
MAHARASHTRA,RATNAGIRI,2011,1,20,7,0,0,1,0,0,0,0,6,35
MAHARASHTRA,SANGLI,2011,5,21,14,0,1,8,0,0,0,1,12,62
MAHARASHTRA,SATARA,2011,10,22,33,0,0,4,0,0,0,1,35,105
MAHARASHTRA,SINDHUDURG,2011,0,9,4,0,0,2,0,0,0,0,4,19
MAHARASHTRA,SOLAPUR COMMR.,2011,1,2,8,1,0,2,0,0,0,0,16,30
MAHARASHTRA,SOLAPUR RURAL,2011,11,9,8,0,0,12,2,0,0,0,0,42
MAHARASHTRA,THANE COMMR.,2011,10,41,61,0,0,10,0,0,0,0,82,204
MAHARASHTRA,THANE RURAL,2011,12,20,25,1,0,6,0,0,0,0,4,68
MAHARASHTRA,WARDHA,2011,0,14,13,0,0,0,0,0,0,0,11,38
MAHARASHTRA,WASHIM,2011,7,4,23,0,0,2,0,0,0,0,1,37
MAHARASHTRA,YAVATMAL,2011,7,22,41,0,0,7,0,0,0,0,25,102
MAHARASHTRA,TOTAL,2011,204,818,858,12,12,189,20,20,2,19,1208,3362
MANIPUR,BISHNUPUR,2011,1,1,6,0,0,0,0,0,0,0,0,8
MANIPUR,CHANDEL,2011,0,1,0,0,0,0,0,0,0,0,0,1
MANIPUR,CHURACHANDPUR,2011,1,0,0,0,0,0,0,0,0,0,0,1
MANIPUR,CID,2011,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2011,1,6,16,0,0,0,0,0,0,0,0,23
MANIPUR,IMPHAL WEST,2011,0,5,28,0,0,0,0,0,0,0,0,33
MANIPUR,SENAPATI,2011,0,0,1,0,0,0,0,0,0,0,0,1
MANIPUR,TAMENGLONG,2011,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2011,0,5,14,0,0,0,0,0,0,0,0,19
MANIPUR,UKHRUL,2011,0,1,0,0,0,0,0,0,0,0,0,1
MANIPUR,TOTAL,2011,3,19,65,0,0,0,0,0,0,0,0,87
MEGHALAYA,GARO HILLS EAST,2011,0,1,0,0,0,0,0,0,0,0,0,1
MEGHALAYA,GARO HILLS SOUTH,2011,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2011,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2011,3,16,7,0,0,0,0,0,0,0,0,26
MEGHALAYA,KHASI HILLS EAST,2011,3,27,6,0,0,0,0,0,0,0,14,50
MEGHALAYA,KHASI HILLS WEST,2011,0,8,1,0,0,0,0,0,0,0,0,9
MEGHALAYA,RI-BHOI,2011,2,14,2,0,0,0,0,0,0,0,0,18
MEGHALAYA,TOTAL,2011,8,66,16,0,0,0,0,0,0,0,14,104
MIZORAM,AIZAWL,2011,0,12,0,0,0,0,0,0,0,0,0,12
MIZORAM,CHAMPHAI,2011,0,7,0,0,0,0,0,0,0,0,6,13
MIZORAM,KOLASIB,2011,0,5,0,0,0,0,0,0,0,0,1,6
MIZORAM,LAWNGTLAI,2011,0,1,1,0,0,0,0,0,0,0,0,2
MIZORAM,LUNGLEI,2011,0,9,2,0,0,0,0,0,0,0,0,11
MIZORAM,MAMIT,2011,0,3,0,0,0,0,0,0,0,0,3,6
MIZORAM,SAIHA,2011,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2011,0,2,0,0,0,0,0,0,0,0,0,2
MIZORAM,TOTAL,2011,0,39,3,0,0,0,0,0,0,0,10,52
NAGALAND,DIMAPUR,2011,4,7,0,0,0,0,0,0,0,0,0,11
NAGALAND,KIPHIRE,2011,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2011,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2011,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2011,0,1,0,0,0,0,0,0,0,0,0,1
NAGALAND,MON,2011,1,1,0,0,0,0,0,0,0,0,0,2
NAGALAND,PEREN,2011,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2011,0,2,0,0,0,0,0,0,0,0,0,2
NAGALAND,TUENSANG,2011,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2011,0,1,0,0,0,0,0,0,0,0,0,1
NAGALAND,ZUNHEBOTO,2011,0,3,0,0,0,0,0,0,0,0,0,3
NAGALAND,TOTAL,2011,5,15,0,0,0,0,0,0,0,0,0,20
ODISHA,ANGUL,2011,4,5,3,0,0,0,0,0,0,0,4,16
ODISHA,BALASORE,2011,1,9,0,0,0,0,0,0,0,0,0,10
ODISHA,BARAGARH,2011,1,5,0,0,0,0,0,0,0,0,0,6
ODISHA,BERHAMPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BHADRAK,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BOLANGIR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BOUDH,2011,1,0,16,0,1,0,0,0,0,0,0,18
ODISHA,CUTTACK,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,DCP BBSR,2011,0,0,0,0,0,0,0,0,0,1,0,1
ODISHA,DCP CTC,2011,0,0,0,0,0,0,0,0,0,0,6,6
ODISHA,DEOGARH,2011,0,1,0,0,0,0,0,0,0,0,4,5
ODISHA,DHENKANAL,2011,0,3,0,0,0,0,0,0,0,0,0,3
ODISHA,GAJAPATI,2011,1,6,1,0,0,0,0,0,0,0,0,8
ODISHA,GANJAM,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JAGATSINGHPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JAJPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JHARSUGUDA,2011,1,17,12,0,0,0,0,0,0,0,0,30
ODISHA,KALAHANDI,2011,0,46,22,0,0,0,0,0,0,0,0,68
ODISHA,KANDHAMAL,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KENDRAPARA,2011,1,5,6,0,0,0,0,0,0,0,0,12
ODISHA,KEONJHAR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KHURDA,2011,0,8,0,0,0,0,0,0,0,0,0,8
ODISHA,KORAPUT,2011,0,0,1,0,0,0,0,0,0,0,0,1
ODISHA,MALKANGIR,2011,1,4,2,0,0,0,6,0,0,0,0,13
ODISHA,MAYURBHANJ,2011,2,4,0,0,0,0,0,0,0,0,11,17
ODISHA,NAYAGARH,2011,0,0,0,0,0,0,5,0,0,0,0,5
ODISHA,NOWRANGPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,NUAPADA,2011,0,0,0,0,0,0,0,0,0,0,7,7
ODISHA,PURI,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,RAYAGADA,2011,2,20,0,0,0,0,0,0,0,0,0,22
ODISHA,ROURKELA,2011,0,10,6,0,0,0,0,0,0,0,0,16
ODISHA,SAMBALPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SONEPUR,2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SRP(CUTTACK),2011,0,0,3,0,0,1,1,0,0,0,0,5
ODISHA,SRP(ROURKELA),2011,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2011,3,22,13,0,0,0,0,0,0,0,0,38
ODISHA,TOTAL,2011,18,165,85,0,1,1,12,0,0,1,32,315
PUNJAB,AMRITSAR,2011,5,0,0,0,0,0,0,0,0,0,1,6
PUNJAB,BARNALA,2011,1,4,3,0,0,0,0,0,0,0,1,9
PUNJAB,BATALA,2011,1,10,11,1,0,0,0,0,0,0,0,23
PUNJAB,BHATINDA,2011,3,21,17,4,0,0,0,0,0,0,2,47
PUNJAB,CP AMRITSAR,2011,1,7,35,1,0,0,0,0,0,0,1,45
